Customer_ID,Order_ID,Order_Date,Sales,Order_Sequence_Number
AM-10705,CA-2014-145387,2014-10-31,17.67,3
AM-10705,CA-2014-145387,2014-10-31,1604.90,4
AM-10705,CA-2014-145387,2014-10-31,49.25,5
AM-10705,CA-2014-145387,2014-10-31,385.69,6
AM-10705,CA-2015-138457,2015-09-13,13.09,7
AM-10705,CA-2015-151470,2015-09-20,45.58,8
AM-10705,CA-2015-100573,2015-09-25,17.48,9
AM-10705,CA-2016-145905,2016-09-18,900.08,10
AM-10705,CA-2016-145905,2016-09-18,350.98,11
AM-10705,CA-2016-145905,2016-09-18,13.08,12
AM-10705,CA-2017-157903,2017-04-04,383.84,13
AM-10705,US-2017-124821,2017-06-25,871.40,14
AM-10705,CA-2017-104731,2017-07-21,231.72,15
AM-10705,CA-2017-104731,2017-07-21,14.94,16
AM-10705,CA-2017-104731,2017-07-21,302.94,17
AM-10705,CA-2017-104731,2017-07-21,19.68,18
AM-10705,CA-2017-104731,2017-07-21,8.80,19
AM-10705,CA-2017-104731,2017-07-21,101.94,20
AM-10705,CA-2017-104731,2017-07-21,271.96,21
AO-10810,CA-2016-148096,2016-08-16,161.28,1
AP-10720,CA-2014-127964,2014-03-03,25.32,1
AP-10720,CA-2014-127964,2014-03-03,9.99,2
AP-10720,CA-2014-127964,2014-03-03,125.76,3
AP-10720,US-2015-165449,2015-11-22,27.17,4
AP-10720,CA-2016-154403,2016-05-23,4.98,5
AP-10720,US-2016-114174,2016-09-08,14.76,6
AP-10720,US-2016-114174,2016-09-08,173.94,7
AP-10720,CA-2016-120250,2016-09-19,25.63,8
AP-10720,CA-2016-136322,2016-10-21,28.75,9
AP-10720,CA-2016-136322,2016-10-21,45.57,10
AP-10720,US-2016-103674,2016-12-06,437.47,11
AP-10720,US-2016-103674,2016-12-06,18.69,12
AP-10720,US-2016-103674,2016-12-06,249.58,13
AP-10720,US-2016-103674,2016-12-06,13.38,14
AP-10720,US-2016-103674,2016-12-06,271.96,15
AP-10720,US-2016-103674,2016-12-06,13.36,16
AP-10720,US-2016-103674,2016-12-06,13.86,17
AP-10720,CA-2017-143021,2017-11-19,79.97,18
AP-10720,CA-2017-143021,2017-11-19,58.41,19
AP-10915,CA-2014-124737,2014-08-23,15.55,1
AP-10915,CA-2014-124737,2014-08-23,223.06,2
AP-10915,CA-2014-124737,2014-08-23,31.10,3
AP-10915,CA-2014-124737,2014-08-23,4.22,4
AP-10915,CA-2014-124737,2014-08-23,143.64,5
AP-10915,CA-2014-124737,2014-08-23,6.80,6
AP-10915,CA-2014-146969,2014-09-29,62.18,7
AP-10915,CA-2014-146969,2014-09-29,686.32,8
AP-10915,CA-2014-146969,2014-09-29,6.48,9
AP-10915,CA-2014-146969,2014-09-29,8.72,10
AP-10915,CA-2014-146969,2014-09-29,204.60,11
AP-10915,CA-2014-113047,2014-10-24,11.85,12
AP-10915,CA-2014-105270,2014-11-11,112.65,13
AP-10915,CA-2014-105270,2014-11-11,30.48,14
AP-10915,US-2016-164588,2016-04-16,12.84,15
AP-10915,CA-2016-168893,2016-11-03,7.98,16
AP-10915,CA-2016-168893,2016-11-03,24.10,17
AP-10915,CA-2016-168893,2016-11-03,842.94,18
AP-10915,CA-2016-168893,2016-11-03,20.00,19
AP-10915,CA-2016-168893,2016-11-03,8.75,20
AP-10915,CA-2016-128412,2016-12-10,35.10,21
AP-10915,CA-2016-128412,2016-12-10,123.92,22
AP-10915,CA-2016-128412,2016-12-10,65.34,23
AP-10915,CA-2016-128412,2016-12-10,153.55,24
AP-10915,CA-2016-128412,2016-12-10,44.75,25
AP-10915,CA-2017-168228,2017-04-27,123.92,26
AP-10915,CA-2017-168228,2017-04-27,47.30,27
AP-10915,CA-2017-168228,2017-04-27,12.39,28
AP-10915,CA-2017-146136,2017-09-03,24.45,29
AP-10915,US-2017-132059,2017-09-23,180.59,30
AP-10915,US-2017-132059,2017-09-23,47.98,31
AR-10345,US-2014-115189,2014-12-30,251.96,1
AR-10345,US-2014-115189,2014-12-30,523.76,2
AR-10345,CA-2015-139374,2015-09-10,179.89,3
AR-10345,CA-2017-126396,2017-09-08,85.20,4
AR-10345,CA-2017-126438,2017-09-10,14.88,5
AR-10405,CA-2014-157882,2014-10-03,143.43,1
AR-10405,CA-2014-157882,2014-10-03,122.35,2
AR-10405,CA-2015-164427,2015-07-31,239.70,3
AR-10405,CA-2017-149468,2017-05-20,41.28,4
AR-10405,CA-2017-140844,2017-06-19,103.12,5
AR-10405,CA-2017-140844,2017-06-19,97.82,6
AR-10405,US-2017-134481,2017-08-27,1488.42,7
AR-10510,CA-2014-115056,2014-05-02,26.14,1
AR-10510,US-2014-105767,2014-05-23,55.19,2
AR-10510,US-2014-105767,2014-05-23,21.17,3
AR-10510,US-2014-105767,2014-05-23,3.28,4
AR-10510,CA-2015-112319,2015-08-31,58.32,5
AR-10510,CA-2016-147536,2016-12-26,89.97,6
AR-10510,CA-2017-111808,2017-12-16,10.80,7
AR-10540,CA-2014-122588,2014-11-25,52.96,1
AR-10540,US-2015-136987,2015-04-11,639.97,2
AR-10540,US-2015-136987,2015-04-11,52.76,3
AR-10540,CA-2015-123505,2015-11-22,14.94,4
AR-10540,CA-2016-138037,2016-09-29,27.24,5
AR-10540,CA-2017-138289,2017-01-16,5443.96,6
AR-10540,CA-2017-138289,2017-01-16,56.07,7
AR-10540,CA-2017-138289,2017-01-16,302.67,8
AR-10540,CA-2017-154935,2017-12-24,17.88,9
AR-10570,CA-2016-157588,2016-07-14,51.75,1
AR-10570,CA-2016-157588,2016-07-14,36.40,2
AR-10825,CA-2014-109218,2014-06-30,32.40,1
AR-10825,CA-2015-160213,2015-03-08,19.44,2
AR-10825,CA-2016-132304,2016-06-14,1115.17,3
AR-10825,US-2016-148110,2016-09-05,347.80,4
AR-10825,CA-2016-160745,2016-12-11,14.80,5
AR-10825,CA-2016-160745,2016-12-11,316.00,6
AR-10825,CA-2016-160745,2016-12-11,302.38,7
AR-10825,US-2017-108343,2017-07-20,163.76,8
AR-10825,US-2017-108343,2017-07-20,183.92,9
AR-10825,US-2017-108343,2017-07-20,13.36,10
AR-10825,CA-2017-118724,2017-07-21,1626.19,11
AR-10825,CA-2017-118724,2017-07-21,3.52,12
AR-10825,CA-2017-141425,2017-11-02,384.59,13
AS-10045,US-2014-150126,2014-07-27,65.78,1
AS-10045,CA-2016-162901,2016-03-28,31.40,2
AS-10045,CA-2016-148747,2016-09-25,477.67,3
AS-10045,CA-2017-113481,2017-01-02,695.70,4
AS-10045,CA-2017-113481,2017-01-02,28.85,5
AS-10045,CA-2017-162691,2017-08-01,36.29,6
AS-10045,CA-2017-162691,2017-08-01,1439.98,7
AS-10045,US-2017-147655,2017-09-04,88.07,8
AS-10045,CA-2017-101749,2017-10-03,171.29,9
AS-10090,CA-2014-156160,2014-09-22,97.44,1
AS-10090,CA-2014-156160,2014-09-22,3.98,2
AS-10090,CA-2014-156160,2014-09-22,13.04,3
AS-10090,CA-2014-156160,2014-09-22,579.53,4
AS-10090,CA-2014-132913,2014-12-24,13.97,5
AS-10090,CA-2015-127509,2015-11-09,26.22,6
AS-10090,CA-2015-127509,2015-11-09,1024.38,7
AS-10090,CA-2015-127509,2015-11-09,17.22,8
AS-10090,CA-2015-127509,2015-11-09,17.34,9
AS-10090,CA-2016-104311,2016-05-02,5.04,10
AS-10090,CA-2016-104311,2016-05-02,18.94,11
AS-10090,CA-2016-104311,2016-05-02,12.67,12
AS-10090,CA-2016-119865,2016-06-21,36.56,13
AS-10090,CA-2016-119865,2016-06-21,186.14,14
AS-10090,CA-2016-119865,2016-06-21,353.57,15
AS-10090,CA-2016-150007,2016-09-11,1.91,16
AS-10090,CA-2016-150007,2016-09-11,6.00,17
AS-10090,CA-2017-145877,2017-04-01,28.40,18
AS-10090,CA-2017-145877,2017-04-01,94.20,19
AS-10090,CA-2017-136448,2017-09-16,538.19,20
AS-10090,CA-2017-136448,2017-09-16,47.98,21
AS-10090,CA-2017-136448,2017-09-16,22.51,22
AS-10090,CA-2017-136448,2017-09-16,71.98,23
AS-10090,CA-2017-136448,2017-09-16,3.44,24
AS-10090,US-2017-108063,2017-12-02,34.65,25
AS-10135,CA-2016-149461,2016-11-13,4.18,1
AS-10135,CA-2017-162929,2017-11-19,41.28,2
AS-10135,CA-2017-162929,2017-11-19,13.36,3
AS-10225,CA-2014-110408,2014-10-18,545.88,1
AS-10225,CA-2014-110408,2014-10-18,1394.95,2
AS-10225,CA-2014-110408,2014-10-18,275.97,3
AS-10225,CA-2015-144253,2015-05-04,26.80,4
AS-10225,CA-2016-143154,2016-12-02,165.60,5
AS-10225,CA-2017-112515,2017-09-17,10.78,6
AS-10225,CA-2017-112515,2017-09-17,164.88,7
AS-10225,CA-2017-112515,2017-09-17,25.58,8
AS-10225,CA-2017-112515,2017-09-17,14.40,9
AS-10225,CA-2017-112515,2017-09-17,261.74,10
AS-10225,CA-2017-112515,2017-09-17,1292.94,11
AS-10225,CA-2017-117926,2017-12-08,69.48,12
AS-10240,CA-2014-149958,2014-03-15,142.78,1
AS-10240,CA-2014-149958,2014-03-15,45.70,2
AS-10240,CA-2014-149958,2014-03-15,131.90,3
AS-10240,CA-2014-149958,2014-03-15,43.19,4
AS-10240,CA-2014-149958,2014-03-15,7.22,5
AS-10240,CA-2014-128538,2014-10-11,7.64,6
AS-10240,CA-2015-150749,2015-03-29,5.56,7
AS-10240,CA-2016-114405,2016-04-07,36.74,8
AS-10240,CA-2016-114405,2016-04-07,33.53,9
AS-10240,CA-2016-118913,2016-06-25,60.81,10
AS-10240,CA-2017-101049,2017-06-21,17.92,11
AS-10240,CA-2017-101049,2017-06-21,41.26,12
AS-10285,CA-2016-114209,2016-05-21,82.66,1
AS-10285,CA-2016-134775,2016-10-28,50.96,2
AS-10285,CA-2016-134775,2016-10-28,49.54,3
AS-10285,CA-2016-163755,2016-11-04,209.88,4
AS-10285,US-2016-106677,2016-11-05,23.99,5
AS-10285,US-2016-164196,2016-11-11,2678.94,6
AS-10285,CA-2017-149706,2017-12-11,116.31,7
AS-10630,CA-2014-162684,2014-08-01,5.68,1
AS-10630,CA-2014-101392,2014-12-07,269.36,2
AS-10630,US-2015-146745,2015-09-03,6.37,3
AS-10630,US-2015-146745,2015-09-03,129.57,4
AS-10630,US-2016-155404,2016-09-22,13.28,5
AS-10630,US-2017-129224,2017-03-17,4.61,6
AS-10630,CA-2017-124597,2017-04-30,4.61,7
AS-10630,CA-2017-124597,2017-04-30,15.53,8
AS-10630,CA-2017-124597,2017-04-30,11.95,9
AS-10630,CA-2017-100314,2017-09-29,7.97,10
AS-10630,CA-2017-100314,2017-09-29,27.97,11
AS-10630,CA-2017-100314,2017-09-29,336.51,12
AT-10435,CA-2014-111360,2014-11-24,5.74,1
AT-10435,CA-2014-120243,2014-12-27,11.56,2
AT-10435,CA-2015-133977,2015-09-06,3.44,3
AT-10435,CA-2016-100468,2016-11-24,33.52,4
AT-10435,CA-2016-100468,2016-11-24,9.94,5
AT-10435,CA-2017-106355,2017-04-02,11.12,6
AT-10435,CA-2017-102407,2017-12-09,189.00,7
AT-10435,CA-2017-102407,2017-12-09,896.33,8
AT-10435,CA-2017-102407,2017-12-09,11.16,9
AT-10735,CA-2014-146500,2014-08-30,95.94,1
AT-10735,CA-2014-146500,2014-08-30,25.30,2
AT-10735,CA-2014-146731,2014-11-03,143.86,3
AT-10735,CA-2014-146731,2014-11-03,3.49,4
AT-10735,CA-2015-123113,2015-11-23,17.94,5
AT-10735,CA-2015-123113,2015-11-23,2625.12,6
AT-10735,CA-2016-108210,2016-05-30,79.96,7
AT-10735,CA-2016-108210,2016-05-30,223.96,8
AT-10735,CA-2016-116603,2016-07-17,45.96,9
AT-10735,CA-2016-112893,2016-09-09,55.36,10
AT-10735,CA-2017-153787,2017-05-19,97.16,11
AT-10735,CA-2017-106824,2017-07-07,5.94,12
AT-10735,CA-2017-135034,2017-08-01,95.98,13
AT-10735,CA-2017-103443,2017-12-17,124.36,14
AT-10735,CA-2017-103443,2017-12-17,166.72,15
AT-10735,CA-2017-103443,2017-12-17,24.82,16
AW-10840,CA-2015-149678,2015-04-13,12.88,1
AW-10840,CA-2015-129112,2015-11-29,8.78,2
AW-10840,CA-2015-129112,2015-11-29,21.48,3
AW-10840,CA-2017-123001,2017-09-02,9.40,4
AW-10840,CA-2017-123001,2017-09-02,201.58,5
AW-10840,CA-2017-123001,2017-09-02,74.00,6
AW-10840,CA-2017-143798,2017-12-10,10.37,7
AW-10840,CA-2017-143798,2017-12-10,310.88,8
AW-10930,US-2014-103905,2014-07-14,29.93,1
AW-10930,US-2014-103905,2014-07-14,38.27,2
AW-10930,CA-2015-144519,2015-11-13,63.98,3
AW-10930,CA-2015-144519,2015-11-13,339.96,4
AW-10930,CA-2016-120824,2016-06-12,15.55,5
AW-10930,CA-2016-120824,2016-06-12,67.54,6
AW-10930,CA-2016-120824,2016-06-12,379.37,7
AW-10930,CA-2016-120824,2016-06-12,11.26,8
AW-10930,CA-2016-120824,2016-06-12,6.98,9
AW-10930,CA-2016-120824,2016-06-12,64.38,10
AW-10930,CA-2016-163216,2016-10-07,4.93,11
AW-10930,CA-2016-136812,2016-11-18,1117.92,12
AW-10930,CA-2017-107321,2017-08-31,689.41,13
AW-10930,CA-2017-107321,2017-08-31,6.67,14
AW-10930,US-2017-118157,2017-11-14,15.28,15
AY-10555,CA-2014-102652,2014-04-06,55.48,1
AY-10555,CA-2014-102652,2014-04-06,19.44,2
AY-10555,CA-2014-102652,2014-04-06,33.11,3
AY-10555,CA-2014-102652,2014-04-06,91.96,4
AY-10555,CA-2014-101427,2014-12-26,8.02,5
AY-10555,CA-2016-139934,2016-12-18,66.98,6
AY-10555,CA-2017-137428,2017-12-16,18.96,7
AY-10555,CA-2017-137428,2017-12-16,24.32,8
AY-10555,CA-2017-137428,2017-12-16,97.18,9
AY-10555,CA-2017-137428,2017-12-16,81.57,10
AZ-10750,CA-2014-158442,2014-03-17,15.55,1
AZ-10750,CA-2014-158442,2014-03-17,4.45,2
AZ-10750,CA-2014-158442,2014-03-17,5.18,3
AZ-10750,CA-2014-148586,2014-03-25,366.79,4
AZ-10750,CA-2015-151253,2015-04-22,64.14,5
AZ-10750,CA-2015-151253,2015-04-22,88.78,6
AZ-10750,CA-2015-130876,2015-05-12,36.63,7
AZ-10750,CA-2016-100993,2016-02-05,159.97,8
AZ-10750,CA-2016-100993,2016-02-05,186.54,9
AZ-10750,CA-2016-100993,2016-02-05,557.73,10
AZ-10750,CA-2016-100993,2016-02-05,14.73,11
AZ-10750,CA-2017-110940,2017-07-23,121.54,12
BB-10990,CA-2014-169642,2014-07-27,276.28,1
BB-10990,CA-2015-141810,2015-11-02,344.70,2
BB-10990,CA-2015-141810,2015-11-02,29.37,3
BB-10990,CA-2016-103947,2016-04-01,30.14,4
BB-10990,CA-2016-103947,2016-04-01,31.56,5
BB-10990,US-2017-112928,2017-06-01,17.48,6
BB-10990,CA-2017-118136,2017-09-16,5.98,7
BB-11545,CA-2015-115168,2015-06-05,10.56,1
BB-11545,CA-2015-107083,2015-11-21,5.34,2
BB-11545,CA-2015-107083,2015-11-21,1.70,3
BB-11545,CA-2015-107083,2015-11-21,24.59,4
BB-11545,CA-2015-107083,2015-11-21,7.98,5
BB-11545,CA-2016-124506,2016-11-11,95.97,6
BB-11545,CA-2016-124506,2016-11-11,47.99,7
BB-11545,CA-2016-169838,2016-11-25,160.00,8
BB-11545,CA-2016-169838,2016-11-25,17.30,9
BB-11545,CA-2016-169838,2016-11-25,1568.61,10
BB-11545,CA-2016-155166,2016-12-26,212.94,11
BB-11545,CA-2016-155166,2016-12-26,26.49,12
BB-11545,US-2017-118941,2017-08-12,17.52,13
BB-11545,US-2017-118941,2017-08-12,1779.90,14
BB-11545,US-2017-118941,2017-08-12,219.90,15
BB-11545,CA-2017-130043,2017-09-15,31.87,16
BB-11545,CA-2017-158561,2017-11-11,1158.12,17
BB-11545,CA-2017-102379,2017-12-02,1159.06,18
BB-11545,CA-2017-102379,2017-12-02,179.90,19
BB-11545,CA-2017-102379,2017-12-02,39.99,20
BC-11125,CA-2014-147543,2014-07-06,478.48,1
BC-11125,CA-2014-113859,2014-09-13,340.12,2
BC-11125,CA-2015-158351,2015-06-20,319.98,3
BC-11125,CA-2016-123050,2016-04-04,89.97,4
BC-11125,CA-2016-123050,2016-04-04,31.02,5
BC-11125,CA-2016-123050,2016-04-04,82.64,6
BC-11125,CA-2016-149335,2016-07-25,37.17,7
BC-11125,CA-2016-143910,2016-08-12,145.76,8
BC-11125,US-2016-134369,2016-09-16,12.96,9
BC-11125,CA-2017-113530,2017-05-19,36.32,10
BC-11125,CA-2017-113530,2017-05-19,3.52,11
BC-11125,CA-2017-113530,2017-05-19,5.58,12
BC-11125,CA-2017-113530,2017-05-19,681.41,13
BC-11125,US-2017-120418,2017-06-11,280.79,14
BC-11125,US-2017-120418,2017-06-11,68.45,15
BC-11125,US-2017-120418,2017-06-11,215.59,16
BC-11125,US-2017-120418,2017-06-11,88.04,17
BC-11125,US-2017-120418,2017-06-11,15.87,18
BD-11320,CA-2015-120677,2015-05-31,2567.84,1
BD-11320,CA-2015-121699,2015-08-10,64.75,2
BD-11320,CA-2016-136406,2016-04-15,1121.57,3
BD-11320,CA-2016-130680,2016-06-24,38.24,4
BD-11320,CA-2016-167241,2016-08-15,17.94,5
BD-11320,CA-2016-167241,2016-08-15,312.03,6
BD-11320,CA-2016-167241,2016-08-15,37.52,7
BD-11320,CA-2016-167241,2016-08-15,165.60,8
BD-11320,CA-2016-110086,2016-09-18,239.98,9
BD-11320,CA-2016-119165,2016-10-31,492.84,10
BD-11320,CA-2017-122735,2017-04-12,29.70,11
BD-11320,CA-2017-122735,2017-04-12,39.96,12
BD-11320,CA-2017-158071,2017-06-10,11.56,13
BD-11320,CA-2017-158071,2017-06-10,88.78,14
BD-11320,CA-2017-158071,2017-06-10,15.58,15
BD-11320,CA-2017-117485,2017-09-23,291.96,16
BD-11320,CA-2017-107125,2017-11-27,18.84,17
BD-11320,CA-2017-107125,2017-11-27,117.49,18
BD-11500,CA-2014-140795,2014-02-01,468.90,1
BD-11500,US-2014-151015,2014-10-14,322.19,2
BD-11500,US-2014-151015,2014-10-14,19.14,3
BD-11500,CA-2015-167696,2015-09-16,31.12,4
BD-11500,CA-2015-117828,2015-12-23,194.32,5
BD-11500,US-2017-105935,2017-01-26,62.72,6
BD-11500,US-2017-105935,2017-01-26,2939.93,7
BD-11500,US-2017-133312,2017-11-25,10.48,8
BD-11500,US-2017-133312,2017-11-25,359.50,9
BD-11560,CA-2015-163923,2015-05-30,151.96,1
BD-11560,CA-2017-124716,2017-03-27,45.68,2
BD-11560,CA-2017-124716,2017-03-27,110.96,3
BD-11560,CA-2017-124716,2017-03-27,11.94,4
BD-11605,CA-2014-157147,2014-01-13,1325.85,1
BD-11605,CA-2014-157147,2014-01-13,334.00,2
BD-11605,CA-2014-157147,2014-01-13,19.90,3
BD-11605,US-2014-164406,2014-08-15,152.91,4
BD-11605,US-2014-164406,2014-08-15,92.94,5
BD-11605,US-2014-164406,2014-08-15,17.86,6
BD-11605,US-2014-164406,2014-08-15,46.44,7
BD-11605,US-2014-164406,2014-08-15,195.14,8
BD-11605,US-2015-123960,2015-06-11,36.26,9
BD-11605,US-2015-123960,2015-06-11,32.40,10
BD-11605,US-2015-123960,2015-06-11,56.30,11
BD-11605,US-2015-123960,2015-06-11,29.16,12
BD-11605,US-2015-123960,2015-06-11,53.70,13
BD-11605,CA-2015-158792,2015-12-26,22.20,14
BD-11605,CA-2016-112102,2016-04-12,40.99,15
BD-11605,CA-2016-112102,2016-04-12,343.92,16
BD-11605,CA-2016-112102,2016-04-12,63.90,17
BD-11605,CA-2016-105746,2016-12-30,170.79,18
BD-11605,CA-2017-144694,2017-09-24,17.88,19
BD-11605,CA-2017-144694,2017-09-24,235.94,20
BD-11620,CA-2014-152254,2014-06-30,310.69,1
BD-11620,CA-2016-111976,2016-03-08,5.98,2
BD-11620,CA-2016-111976,2016-03-08,108.58,3
BD-11620,CA-2016-157686,2016-10-01,194.85,4
BD-11620,CA-2016-111941,2016-12-25,33.57,5
BD-11620,CA-2017-100202,2016-12-31,302.38,6
BD-11620,CA-2017-130211,2017-10-22,248.98,7
BD-11620,CA-2017-130211,2017-10-22,333.09,8
BD-11635,CA-2014-152422,2014-10-05,91.92,1
BD-11635,CA-2015-110814,2015-12-05,22.68,2
BD-11635,CA-2015-110814,2015-12-05,164.65,3
BD-11635,CA-2015-110814,2015-12-05,232.40,4
BD-11635,CA-2017-109589,2017-12-21,71.00,5
BD-11725,CA-2015-128139,2015-07-03,294.93,1
BD-11725,CA-2015-128139,2015-07-03,70.98,2
BD-11725,CA-2016-165015,2016-02-25,46.72,3
BD-11725,CA-2017-146192,2017-04-22,675.06,4
BD-11725,CA-2017-125472,2017-05-30,241.96,5
BD-11725,CA-2017-125472,2017-05-30,3.89,6
BD-11725,CA-2017-125472,2017-05-30,8.01,7
BD-11725,CA-2017-168396,2017-08-03,51.75,8
BD-11725,CA-2017-168396,2017-08-03,123.96,9
BD-11725,CA-2017-101574,2017-09-28,9.24,10
BD-11770,US-2016-122182,2016-03-10,39.99,1
BD-11770,CA-2016-148698,2016-05-02,86.35,2
BD-11770,CA-2016-165918,2016-09-10,7.38,3
BD-11770,CA-2016-165918,2016-09-10,14.26,4
BD-11770,CA-2016-165918,2016-09-10,39.62,5
BD-11770,CA-2016-165918,2016-09-10,81.98,6
BD-11770,CA-2016-124667,2016-11-11,59.97,7
BD-11770,CA-2016-124667,2016-11-11,83.36,8
BD-11770,CA-2017-145338,2017-01-29,4.77,9
BD-11770,CA-2017-115105,2017-02-06,240.78,10
BE-11335,CA-2016-166912,2016-01-15,81.98,1
BE-11335,CA-2016-128307,2016-07-25,20.94,2
BE-11335,CA-2017-155985,2017-03-23,211.84,3
BE-11335,US-2017-105046,2017-07-17,39.08,4
BE-11335,US-2017-105046,2017-07-17,269.98,5
BE-11335,US-2017-105046,2017-07-17,99.90,6
BE-11335,CA-2017-137596,2017-09-02,1199.80,7
BE-11335,CA-2017-137596,2017-09-02,1928.78,8
BE-11335,CA-2017-137596,2017-09-02,352.38,9
BE-11410,CA-2016-161662,2016-02-07,30.35,1
BE-11410,CA-2016-125220,2016-10-14,1649.75,2
BE-11410,CA-2016-108630,2016-11-18,61.12,3
BE-11410,CA-2017-141782,2017-01-21,268.58,4
BE-11410,CA-2017-121314,2017-09-23,251.64,5
BE-11455,CA-2015-122406,2015-08-02,8.40,1
BE-11455,CA-2015-122406,2015-08-02,110.98,2
BE-11455,CA-2015-122406,2015-08-02,128.85,3
BE-11455,CA-2015-122406,2015-08-02,199.98,4
BE-11455,CA-2015-115924,2015-09-14,25.90,5
BE-11455,US-2016-146857,2016-05-06,54.48,6
BE-11455,CA-2016-118052,2016-05-06,49.57,7
BE-11455,CA-2016-118052,2016-05-06,7.22,8
BE-11455,CA-2016-118052,2016-05-06,54.71,9
BE-11455,CA-2016-140774,2016-09-05,107.94,10
BE-11455,US-2017-166324,2017-04-20,122.38,11
BE-11455,US-2017-166324,2017-04-20,8.70,12
BE-11455,US-2017-166324,2017-04-20,848.54,13
BF-10975,CA-2014-109904,2014-07-14,17.94,1
BF-10975,CA-2014-117345,2014-08-01,78.30,2
BF-10975,CA-2014-117345,2014-08-01,62.92,3
BF-10975,CA-2014-117345,2014-08-01,44.13,4
BF-10975,CA-2014-117345,2014-08-01,17.54,5
BF-10975,CA-2015-137281,2015-06-13,6.48,6
BF-10975,CA-2015-116750,2015-07-05,7.23,7
BF-10975,CA-2015-116750,2015-07-05,4.93,8
BF-10975,CA-2015-116260,2015-07-06,11.12,9
BF-10975,CA-2016-100041,2016-11-20,314.55,10
BF-10975,US-2017-120908,2017-09-30,20.66,11
BF-11005,CA-2014-141355,2014-09-25,14.58,1
BF-11005,CA-2016-137729,2016-05-05,5.98,2
BF-11005,CA-2016-137729,2016-05-05,246.17,3
BF-11005,US-2016-105452,2016-07-28,24.70,4
BF-11005,US-2016-105452,2016-07-28,302.72,5
BF-11005,CA-2017-103380,2017-11-21,56.56,6
BF-11005,CA-2017-103380,2017-11-21,9.02,7
BF-11005,CA-2017-103380,2017-11-21,5.56,8
BF-11005,CA-2017-103380,2017-11-21,659.98,9
BF-11005,CA-2017-103380,2017-11-21,8.62,10
BF-11020,CA-2014-165568,2014-02-15,21.36,1
BF-11020,CA-2015-145758,2015-10-30,1035.80,2
BF-11020,CA-2016-159940,2016-07-07,253.37,3
BF-11020,CA-2016-159940,2016-07-07,23.69,4
BF-11020,CA-2016-159940,2016-07-07,2.63,5
BF-11020,CA-2016-159940,2016-07-07,60.29,6
BF-11020,CA-2016-156265,2016-08-02,333.58,7
BF-11020,CA-2016-156265,2016-08-02,136.46,8
BF-11020,CA-2016-156265,2016-08-02,12.54,9
BF-11020,CA-2017-134495,2017-04-01,23.98,10
BF-11020,CA-2017-134495,2017-04-01,6.26,11
BF-11020,CA-2017-134495,2017-04-01,20.81,12
BF-11020,CA-2017-134495,2017-04-01,218.35,13
BF-11020,US-2017-124779,2017-09-08,42.62,14
BF-11020,US-2017-124779,2017-09-08,213.43,15
BF-11020,US-2017-124779,2017-09-08,319.98,16
BF-11020,US-2017-124779,2017-09-08,20.74,17
BF-11020,US-2017-124779,2017-09-08,45.92,18
BF-11020,US-2017-124779,2017-09-08,21.18,19
BF-11020,CA-2017-114804,2017-10-17,52.79,20
BF-11080,CA-2014-163013,2014-11-28,14.67,1
BF-11080,CA-2017-140676,2017-09-12,39.90,2
BF-11080,CA-2017-140676,2017-09-12,94.85,3
BF-11080,CA-2017-140676,2017-09-12,90.86,4
BF-11080,CA-2017-117128,2017-12-05,21.60,5
BF-11080,CA-2017-117128,2017-12-05,11.07,6
BF-11170,CA-2014-167724,2014-04-13,7.83,1
BF-11170,CA-2014-110184,2014-07-12,249.75,2
BF-11170,CA-2014-110184,2014-07-12,255.94,3
BF-11170,US-2014-138247,2014-12-24,361.96,4
BF-11170,US-2014-138247,2014-12-24,20.34,5
BF-11170,US-2014-138247,2014-12-24,818.38,6
BF-11170,US-2014-138247,2014-12-24,23.99,7
BF-11170,US-2014-138247,2014-12-24,173.66,8
BF-11170,US-2014-138247,2014-12-24,62.85,9
BF-11170,CA-2015-145835,2015-05-13,222.38,10
BF-11170,CA-2015-145835,2015-05-13,16.00,11
BF-11170,US-2015-113327,2015-05-26,12.22,12
BF-11170,US-2015-113327,2015-05-26,153.73,13
BF-11170,US-2015-113327,2015-05-26,18.27,14
BF-11170,US-2015-113327,2015-05-26,167.94,15
BF-11170,CA-2016-159891,2016-01-31,125.36,16
BF-11170,CA-2016-159891,2016-01-31,1270.99,17
BF-11170,CA-2016-149111,2016-04-17,18.62,18
BF-11170,CA-2016-149111,2016-04-17,36.79,19
BF-11170,US-2016-120460,2016-04-30,22.61,20
BF-11170,CA-2016-162348,2016-11-10,9.98,21
BF-11170,US-2017-119039,2017-03-06,14.98,22
BF-11170,CA-2017-151799,2017-12-14,17.28,23
BF-11170,CA-2017-151799,2017-12-14,1199.98,24
BF-11170,CA-2017-151799,2017-12-14,526.58,25
BF-11170,CA-2017-151799,2017-12-14,25.71,26
BF-11170,CA-2017-151799,2017-12-14,73.85,27
BF-11215,CA-2014-103219,2014-11-09,56.52,1
BF-11215,CA-2016-154662,2016-06-09,692.94,2
BF-11215,CA-2017-106859,2017-03-13,288.24,3
BF-11215,CA-2017-106859,2017-03-13,45.36,4
BF-11215,CA-2017-106859,2017-03-13,214.95,5
BF-11215,CA-2017-106859,2017-03-13,140.74,6
BF-11215,CA-2017-106859,2017-03-13,90.80,7
